time,TC01,TC02,TC04,TC05,TC06,TC07,TC08,TC09,TC10,TC12,TC14,TC15,TC16,TC17,TC18,TC20,TC21,TC23,TC24,TC26,TC27,TC28,レベル,鋳込速度,SN開度,鋳込長,TD重量,MD冷却水流量A面内,MD冷却水流量C面外,MD冷却水流量D面右,MD冷却水温度D面右,(TC03:TC04)P,(TC03:TC04)C,(TC07:TC08)P,(TC07:TC08)C,(TC12:TC13)P,(TC12:TC13)C,(TC17:TC18)P,(TC17:TC18)C,(TC21:TC22)P,(TC21:TC22)C,(TC24:TC25)P,(TC24:TC25)C,(TC26:TC27)P,(TC26:TC27)C,(TC03:TC06)P,(TC03:TC06)C,(TC03:TC02)P,(TC03:TC02)C,(TC10:TC08)P,(TC10:TC08)C,(TC17:TC16)P,(TC17:TC16)C,(TC17:TC20)P,(TC17:TC20)C,(TC24:TC22)P,(TC24:TC22)C,(TC24:TC27)P,(TC24:TC27)C,(TC10:TC11)P,(TC10:TC11)C,(TC01:TC02)P,(TC01:TC02)C,(TC05:TC06)P,(TC05:TC06)C,(TC15:TC16)P,(TC15:TC16)C,(TC19:TC20)P,(TC19:TC20)C,(TC07:TC11)P,(TC07:TC11)C,(TC12:TC11)P,(TC12:TC11)C,(TC05:TC04)P,(TC05:TC04)C,(TC01:TC04)P,(TC01:TC04)C,(TC19:TC18)P,(TC19:TC18)C,(TC15:TC18)P,(TC15:TC18)C,(TC07:TC06)P,(TC07:TC06)C,(TC12:TC16)P,(TC12:TC16)C,(TC05:TC08)P,(TC05:TC08)C,(TC15:TC13)P,(TC15:TC13)C,(TC26:TC25)P,(TC26:TC25)C,(TC21:TC25)P,(TC21:TC25)C,(TC10:TC13)P,(TC10:TC13)C,(TC21:TC20)P,(TC21:TC20)C,(TC19:TC22)P,(TC19:TC22)C,(TC01:TC27)P,(TC01:TC27)C,(TC26:TC02)P,(TC26:TC02)C,(TC27:TC28)P,(TC27:TC28)C,(TC22:TC23)P,(TC22:TC23)C,(TC08:TC09)P,(TC08:TC09)C,(TC13:TC14)P,(TC13:TC14)C,
'05:37:20:000,63.400000,53.600000,52.800000,59.100000,58.000000,55.200000,48.600000,38.800000,60.700000,55.800000,48.400000,56.400000,52.900000,57.900000,55.700000,50.500000,48.000000,46.000000,57.100000,49.300000,49.200000,43.000000,-79.800000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057094,0.020781,0.005149,0.013220,0.980638,0.983976,0.004866,0.013189,0.005330,0.013241,0.249867,0.119617,0.004785,0.013179,0.024791,0.023036,0.024791,0.023036,0.005659,0.020236,0.010492,0.020903,0.010492,0.020903,0.013427,0.021321,0.013427,0.021321,0.074970,0.024369,0.007439,0.013482,0.019440,0.014947,0.018135,0.014779,0.011764,0.013991,0.010471,0.020900,0.002780,0.019850,0.011856,0.021096,0.010508,0.020905,0.010348,0.020883,0.010466,0.020900,0.000002,0.010698,0.103180,0.020702,0.000000,0.010698,0.000003,0.010698,0.010466,0.020900,0.010459,0.020899,0.005659,0.020236,0.000002,0.010698,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.169532,0.057691,0.005571,0.013268,0.986047,0.984409,0.018797,0.014864,
'05:37:20:500,64.000000,53.500000,53.200000,59.700000,57.700000,55.400000,48.200000,39.200000,61.700000,56.100000,48.700000,56.400000,52.400000,57.900000,55.800000,50.500000,48.300000,45.200000,57.200000,49.300000,49.200000,43.100000,-79.600000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.165053,0.055365,0.004178,0.013111,0.956382,0.981823,0.004952,0.013198,0.004452,0.013142,0.271793,0.144936,0.005047,0.013209,0.010518,0.020907,0.010518,0.020907,0.017365,0.021898,0.010489,0.020903,0.010489,0.020903,0.013499,0.021332,0.013499,0.021332,0.087968,0.027388,0.008457,0.013600,0.018720,0.014854,0.042486,0.018269,0.021357,0.015196,0.010498,0.020904,0.003166,0.019901,0.012499,0.021188,0.010507,0.020905,0.010341,0.020882,0.010466,0.020900,0.000004,0.010698,0.008119,0.011233,0.000000,0.010698,0.000001,0.010698,0.010466,0.020900,0.010461,0.020899,0.017365,0.021898,0.000002,0.010698,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.403205,0.390993,0.005569,0.013268,0.987424,0.984517,0.105199,0.032009,
'05:37:21:000,64.000000,54.200000,53.500000,59.300000,58.300000,55.600000,48.300000,39.400000,60.700000,56.000000,47.600000,57.300000,53.200000,57.800000,55.200000,50.200000,48.100000,45.300000,57.000000,49.200000,48.800000,43.000000,-79.500000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638728,0.855248,0.004918,0.013194,0.965774,0.982699,0.005207,0.013227,0.004601,0.013159,0.244369,0.113916,0.005299,0.013237,0.026305,0.023276,0.026305,0.023276,0.005331,0.020192,0.010487,0.020903,0.010487,0.020903,0.010246,0.020869,0.010246,0.020869,0.130583,0.040348,0.010587,0.013850,0.019774,0.014990,0.015263,0.014418,0.036211,0.017291,0.010506,0.020905,0.002170,0.019770,0.015752,0.021659,0.010607,0.020919,0.010430,0.020894,0.010466,0.020900,0.000002,0.010698,0.001165,0.010773,0.000000,0.010698,0.000001,0.010698,0.010466,0.020900,0.010462,0.020899,0.005331,0.020192,0.000002,0.010698,0.000005,0.010698,0.000000,0.010698,0.000001,0.010698,0.450170,0.506327,0.005577,0.013269,0.986110,0.984414,0.219781,0.091335,
'05:37:21:500,64.300000,54.100000,53.900000,59.600000,57.800000,55.800000,48.100000,39.700000,61.700000,56.400000,47.800000,57.600000,52.900000,57.800000,55.300000,50.300000,48.500000,44.700000,57.100000,49.200000,48.700000,43.000000,-79.700000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.898502,0.974938,0.005209,0.013227,0.566454,0.756980,0.005125,0.013218,0.004355,0.013131,0.163342,0.054501,0.005268,0.013234,0.024115,0.022929,0.024115,0.022929,0.021338,0.022498,0.010481,0.020902,0.010481,0.020902,0.008689,0.020651,0.008689,0.020651,0.155542,0.050731,0.011723,0.013986,0.027704,0.016056,0.020775,0.015120,0.092885,0.028630,0.010598,0.020918,0.000962,0.019612,0.027304,0.023437,0.010899,0.020961,0.010495,0.020904,0.010466,0.020899,0.000000,0.010698,0.000034,0.010700,0.000001,0.010698,0.000001,0.010698,0.010466,0.020900,0.010463,0.020899,0.021338,0.022498,0.000002,0.010698,0.000008,0.010698,0.000001,0.010698,0.000001,0.010698,0.558080,0.742543,0.005568,0.013268,0.983762,0.984228,0.371019,0.316917,
'05:37:22:000,64.300000,54.800000,54.400000,59.100000,58.300000,55.900000,48.100000,40.000000,60.800000,56.300000,46.800000,58.700000,53.700000,57.800000,54.600000,49.900000,48.300000,44.800000,56.800000,49.200000,48.200000,42.900000,-79.600000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.964610,0.982594,0.005096,0.013214,0.673930,0.888073,0.005228,0.013229,0.004178,0.013111,0.116524,0.035484,0.005323,0.013240,0.158679,0.061671,0.158679,0.061671,0.003904,0.020000,0.010484,0.020902,0.010484,0.020902,0.009295,0.020735,0.009295,0.020735,0.135416,0.042174,0.014970,0.014382,0.027301,0.016000,0.009052,0.013669,0.082274,0.026019,0.010561,0.020913,0.000679,0.019575,0.052273,0.027896,0.011705,0.021075,0.010477,0.020901,0.010466,0.020900,0.000000,0.010698,0.000113,0.010705,0.000001,0.010698,0.000006,0.010698,0.010466,0.020900,0.010462,0.020899,0.003904,0.020000,0.000002,0.010698,0.000003,0.010698,0.000000,0.010698,0.000001,0.010698,0.436952,0.473602,0.005575,0.013269,0.982773,0.984149,0.404568,0.394261,
'05:37:22:500,64.400000,54.700000,54.800000,59.200000,57.900000,56.400000,48.000000,40.300000,61.900000,56.800000,46.900000,59.000000,53.700000,58.000000,54.600000,50.100000,48.700000,44.100000,56.900000,49.200000,48.100000,42.900000,-80.100000,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980109,0.983932,0.006588,0.013384,0.046641,0.018948,0.005306,0.013238,0.004108,0.013103,0.050651,0.019630,0.005365,0.013245,0.050331,0.027516,0.050331,0.027516,0.012289,0.021158,0.010463,0.020899,0.010463,0.020899,0.010112,0.020850,0.010112,0.020850,0.050480,0.019600,0.015440,0.014440,0.152414,0.049293,0.005219,0.013228,0.114703,0.034900,0.010569,0.020914,0.005390,0.020200,0.037847,0.025210,0.014692,0.021504,0.010481,0.020902,0.010462,0.020899,0.000000,0.010698,0.000021,0.010699,0.000001,0.010698,0.000007,0.010698,0.010466,0.020900,0.010464,0.020899,0.012289,0.021158,0.000002,0.010698,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.343734,0.260238,0.005562,0.013267,0.935806,0.979692,0.421346,0.435054,
'05:37:23:000,64.300000,55.500000,55.300000,58.800000,58.300000,56.400000,47.900000,40.600000,61.000000,56.600000,46.100000,59.900000,54.500000,58.000000,53.900000,49.700000,48.700000,44.200000,56.700000,49.000000,47.500000,42.800000,-79.800000,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.982889,0.984158,0.006604,0.013386,0.043107,0.018369,0.005948,0.013311,0.003477,0.013033,0.027761,0.016064,0.005424,0.013252,0.199317,0.084854,0.199317,0.084854,0.004572,0.020089,0.006803,0.020391,0.006803,0.020391,0.010369,0.020886,0.010369,0.020886,0.046975,0.019004,0.018069,0.014771,0.113719,0.034588,0.004652,0.013164,0.057874,0.020925,0.010534,0.020909,0.002602,0.019827,0.033320,0.024430,0.022896,0.022739,0.010467,0.020900,0.010470,0.020900,0.000000,0.010698,0.000057,0.010702,0.000001,0.010698,0.000014,0.010699,0.010466,0.020900,0.010461,0.020899,0.004572,0.020089,0.000002,0.010698,0.000001,0.010698,0.000001,0.010698,0.000001,0.010698,0.199404,0.075873,0.005562,0.013267,0.941270,0.980288,0.534551,0.698502,
'05:37:23:500,64.200000,55.500000,55.600000,58.600000,57.900000,56.900000,48.100000,40.800000,62.100000,57.100000,46.200000,60.000000,54.600000,58.100000,54.100000,50.000000,49.000000,43.700000,56.800000,48.900000,47.200000,42.700000,-79.800000,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.977760,0.983738,0.008800,0.013640,0.015123,0.014401,0.008654,0.013623,0.004226,0.013117,0.009689,0.013744,0.005455,0.013255,0.103257,0.040414,0.103257,0.040414,0.010961,0.020969,0.000046,0.019492,0.000046,0.019492,0.010460,0.020899,0.010460,0.020899,0.026153,0.015841,0.036530,0.017340,0.368626,0.311693,0.002521,0.012927,0.041215,0.018066,0.010619,0.020921,0.009511,0.020766,0.015361,0.021602,0.034867,0.024693,0.010466,0.020900,0.010496,0.020904,0.000000,0.010698,0.000001,0.010698,0.000001,0.010698,0.000030,0.010700,0.010466,0.020900,0.010467,0.020900,0.010961,0.020969,0.000002,0.010698,0.000002,0.010698,0.000001,0.010698,0.000001,0.010698,0.120071,0.036651,0.005527,0.013263,0.564959,0.754452,0.743069,0.931828,
'05:37:24:000,63.900000,56.100000,56.000000,58.100000,58.100000,56.800000,47.900000,41.400000,61.200000,56.800000,45.800000,60.500000,55.000000,58.000000,53.300000,49.500000,49.000000,43.800000,56.400000,48.600000,46.600000,42.700000,-79.800000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.971376,0.983196,0.009016,0.013665,0.013824,0.014241,0.023441,0.015473,0.003147,0.012997,0.006693,0.013396,0.005484,0.013258,0.393312,0.362985,0.393312,0.362985,0.004729,0.020110,0.000031,0.019490,0.000031,0.019490,0.010464,0.020899,0.010464,0.020899,0.029189,0.016265,0.100539,0.030684,0.189979,0.069602,0.004443,0.013141,0.013998,0.014262,0.010567,0.020914,0.006823,0.020394,0.014132,0.021423,0.057759,0.029004,0.010466,0.020900,0.010520,0.020907,0.000000,0.010698,0.000001,0.010698,0.000001,0.010698,0.000050,0.010701,0.010466,0.020900,0.010467,0.020900,0.004729,0.020110,0.000004,0.010698,0.000002,0.010698,0.000001,0.010698,0.000001,0.010698,0.134870,0.041963,0.005523,0.013263,0.395174,0.371925,0.930834,0.979129,
'05:37:24:500,63.700000,56.200000,56.100000,57.800000,57.900000,57.500000,48.200000,41.500000,62.300000,57.300000,45.700000,60.500000,55.200000,57.800000,53.500000,49.900000,49.200000,43.300000,56.500000,48.400000,46.200000,42.600000,-79.500000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.780487,0.947317,0.011449,0.013953,0.010459,0.013835,0.042057,0.018200,0.004185,0.013112,0.005189,0.013225,0.005514,0.013262,0.389879,0.355153,0.389879,0.355153,0.010714,0.020934,0.000083,0.019497,0.000083,0.019497,0.010465,0.020899,0.010465,0.020899,0.016064,0.014518,0.391169,0.362545,0.245631,0.115203,0.002409,0.012915,0.009118,0.013677,0.010641,0.020924,0.010392,0.020889,0.010985,0.020973,0.047598,0.026991,0.010466,0.020900,0.011052,0.020982,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000049,0.010701,0.010466,0.020900,0.010473,0.020900,0.010714,0.020934,0.000003,0.010698,0.000003,0.010698,0.000001,0.010698,0.000001,0.010698,0.084141,0.026460,0.005493,0.013259,0.169643,0.057750,0.905888,0.975983,
'05:37:25:000,63.300000,56.800000,56.500000,57.400000,58.000000,57.300000,48.100000,42.000000,61.500000,56.800000,45.400000,60.800000,55.500000,57.700000,52.600000,49.300000,49.300000,43.400000,56.200000,48.100000,45.700000,42.600000,-79.600000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431658,0.460491,0.011774,0.013992,0.010276,0.013813,0.064006,0.022097,0.002986,0.012979,0.005389,0.013248,0.005536,0.013264,0.198366,0.084218,0.198366,0.084218,0.004252,0.020046,0.000305,0.019526,0.000305,0.019526,0.010466,0.020900,0.010466,0.020900,0.023796,0.015521,0.512711,0.653252,0.097179,0.029764,0.004934,0.013196,0.006247,0.013345,0.010568,0.020914,0.008095,0.020569,0.011539,0.021051,0.036546,0.024982,0.010466,0.020900,0.010951,0.020968,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000033,0.010700,0.010466,0.020900,0.010471,0.020900,0.004252,0.020046,0.000004,0.010698,0.000003,0.010698,0.000003,0.010698,0.000001,0.010698,0.086018,0.026911,0.005505,0.013261,0.090415,0.027999,0.609570,0.821055,
'05:37:25:500,63.100000,56.900000,56.300000,56.900000,57.800000,57.900000,48.600000,42.000000,62.500000,57.200000,45.200000,60.800000,55.700000,57.300000,52.800000,49.700000,49.500000,43.100000,56.300000,47.900000,45.300000,42.400000,-79.600000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210115,0.083660,0.013684,0.014224,0.008350,0.013587,0.093987,0.028917,0.004128,0.013106,0.005035,0.013208,0.005549,0.013266,0.053767,0.028193,0.053767,0.028193,0.010536,0.020909,0.000417,0.019541,0.000417,0.019541,0.010466,0.020900,0.010466,0.020900,0.012789,0.014115,0.639169,0.855714,0.074523,0.024272,0.004531,0.013151,0.005524,0.013263,0.010875,0.020957,0.009896,0.020820,0.010893,0.020960,0.019885,0.022276,0.010466,0.020900,0.014150,0.021426,0.000000,0.010698,0.000001,0.010698,0.000000,0.010698,0.000044,0.010701,0.010466,0.020900,0.010461,0.020899,0.010536,0.020909,0.000004,0.010698,0.000004,0.010698,0.000001,0.010698,0.000002,0.010698,0.043196,0.018383,0.005435,0.013253,0.036334,0.017310,0.450120,0.506204,
'05:37:26:000,62.800000,57.300000,56.500000,56.800000,57.800000,57.700000,48.200000,42.600000,61.800000,56.500000,45.200000,60.800000,55.600000,57.100000,52.000000,49.200000,49.800000,43.100000,56.000000,47.600000,44.900000,42.400000,-79.600000,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067276,0.022750,0.014032,0.014266,0.008669,0.013624,0.097051,0.029729,0.003877,0.013078,0.005308,0.013238,0.005595,0.013271,0.010774,0.020943,0.010774,0.020943,0.004793,0.020119,0.000470,0.019547,0.000470,0.019547,0.010466,0.020900,0.010466,0.020900,0.019319,0.014931,0.878245,0.971763,0.095974,0.029441,0.005968,0.013313,0.005117,0.013217,0.010671,0.020928,0.006900,0.020405,0.011168,0.020999,0.134539,0.051190,0.010466,0.020900,0.015069,0.021559,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000055,0.010701,0.010466,0.020900,0.010532,0.020909,0.004793,0.020119,0.000005,0.010698,0.000004,0.010698,0.000003,0.010698,0.000002,0.010698,0.035622,0.017203,0.005465,0.013256,0.020550,0.015091,0.406511,0.398932,
'05:37:26:500,62.400000,57.600000,56.200000,56.300000,57.800000,58.400000,49.000000,42.400000,62.600000,56.800000,44.900000,60.800000,55.700000,56.800000,52.200000,49.500000,50.000000,43.000000,56.200000,47.400000,44.500000,42.200000,-79.500000,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058249,0.020995,0.015239,0.014415,0.007770,0.013520,0.093272,0.028730,0.005174,0.013223,0.005110,0.013216,0.005609,0.013272,0.010547,0.020911,0.010547,0.020911,0.010083,0.020846,0.000423,0.019541,0.000423,0.019541,0.010466,0.020900,0.010466,0.020900,0.012795,0.014115,0.962646,0.982414,0.097649,0.029891,0.007462,0.013484,0.004864,0.013188,0.011018,0.020977,0.009854,0.020814,0.010669,0.020928,0.374609,0.321429,0.010466,0.020900,0.059260,0.029316,0.000000,0.010698,0.000001,0.010698,0.000015,0.010699,0.000002,0.010698,0.010466,0.020900,0.010521,0.020907,0.010083,0.020846,0.000002,0.010698,0.000004,0.010698,0.000001,0.010698,0.000003,0.010698,0.012310,0.014057,0.005465,0.013256,0.007757,0.013519,0.384020,0.346040,
'05:37:27:000,62.200000,57.800000,56.300000,56.300000,57.600000,58.000000,48.500000,42.900000,62.200000,56.000000,45.100000,60.600000,55.400000,56.600000,51.400000,49.100000,50.300000,42.900000,56.000000,47.100000,44.000000,42.200000,-79.600000,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020160,0.015040,0.016496,0.014572,0.007818,0.013526,0.099880,0.030501,0.006150,0.013334,0.005269,0.013234,0.005649,0.013277,0.010470,0.020900,0.010470,0.020900,0.003141,0.019898,0.001265,0.019651,0.001265,0.019651,0.010466,0.020900,0.010466,0.020900,0.017392,0.014685,0.973726,0.983398,0.154300,0.050155,0.005146,0.013220,0.004975,0.013201,0.010757,0.020941,0.008361,0.020606,0.010622,0.020922,0.521646,0.674701,0.010466,0.020900,0.030076,0.023888,0.000000,0.010698,0.000000,0.010698,0.000049,0.010701,0.000000,0.010698,0.010466,0.020900,0.010579,0.020915,0.003141,0.019898,0.000000,0.010698,0.000003,0.010698,0.000001,0.010698,0.000003,0.010698,0.008590,0.013615,0.005461,0.013256,0.008231,0.013573,0.320446,0.217317,
'05:37:27:500,61.800000,58.000000,55.800000,55.900000,57.700000,58.700000,49.300000,42.700000,62.800000,56.200000,44.600000,60.800000,55.600000,56.300000,51.700000,49.400000,50.300000,42.800000,56.200000,47.000000,43.800000,41.900000,-79.800000,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026936,0.015949,0.017322,0.014676,0.007249,0.013460,0.067068,0.022708,0.005808,0.013295,0.005142,0.013220,0.005667,0.013279,0.010467,0.020900,0.010467,0.020900,0.010018,0.020837,0.009026,0.020698,0.009026,0.020698,0.010466,0.020900,0.010466,0.020900,0.011909,0.014008,0.969180,0.983003,0.173589,0.059883,0.008387,0.013592,0.004967,0.013200,0.012307,0.021161,0.010222,0.020865,0.010486,0.020902,0.514417,0.658446,0.010466,0.020900,0.139673,0.053245,0.000000,0.010698,0.000000,0.010698,0.000012,0.010699,0.000000,0.010698,0.010466,0.020900,0.010608,0.020920,0.010018,0.020837,0.000000,0.010698,0.000003,0.010698,0.000015,0.010699,0.000003,0.010698,0.006358,0.013358,0.005410,0.013250,0.004009,0.013092,0.240377,0.109933,
'05:37:28:000,61.600000,58.100000,55.800000,56.200000,57.400000,58.100000,49.000000,43.300000,62.600000,55.400000,44.900000,60.600000,54.900000,56.200000,51.200000,49.000000,50.800000,42.700000,56.200000,46.900000,43.400000,41.900000,-79.700000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010423,0.013831,0.018698,0.014851,0.007795,0.013523,0.059346,0.021200,0.006811,0.013410,0.005332,0.013241,0.005682,0.013281,0.010466,0.020900,0.010466,0.020900,0.004695,0.020106,0.011264,0.021012,0.011264,0.021012,0.010466,0.020900,0.010466,0.020900,0.017013,0.014637,0.824127,0.960498,0.217825,0.089730,0.007264,0.013462,0.005255,0.013232,0.011251,0.021010,0.009860,0.020814,0.010474,0.020901,0.530465,0.693957,0.010466,0.020900,0.033973,0.024540,0.000000,0.010698,0.000000,0.010698,0.000044,0.010701,0.000000,0.010698,0.010466,0.020900,0.010618,0.020921,0.004695,0.020106,0.000001,0.010698,0.000003,0.010698,0.000258,0.010715,0.000003,0.010698,0.005772,0.013291,0.005503,0.013261,0.004828,0.013184,0.032939,0.016804,
'05:37:28:500,61.100000,58.400000,55.200000,55.800000,57.600000,58.800000,49.900000,43.000000,63.000000,55.500000,44.200000,61.000000,55.300000,56.000000,51.400000,49.200000,50.800000,42.700000,56.500000,46.900000,43.100000,41.700000,-79.600000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009467,0.013718,0.026640,0.015908,0.006326,0.013354,0.048397,0.019244,0.007191,0.013453,0.005384,0.013247,0.005569,0.013268,0.010466,0.020900,0.010466,0.020900,0.010264,0.020871,0.011348,0.021024,0.011348,0.021024,0.010466,0.020900,0.010466,0.020900,0.011062,0.013907,0.602226,0.811325,0.148772,0.047672,0.010262,0.013812,0.005340,0.013242,0.017860,0.021971,0.010450,0.020897,0.010466,0.020900,0.523323,0.678413,0.010466,0.020900,0.079943,0.034031,0.000001,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.010698,0.010466,0.020900,0.010576,0.020915,0.010264,0.020871,0.000000,0.010698,0.000003,0.010698,0.000125,0.010706,0.000002,0.010698,0.005323,0.013240,0.005451,0.013255,0.005099,0.013215,0.012271,0.014052,
'05:37:29:000,61.000000,58.300000,55.100000,56.300000,57.200000,58.100000,49.500000,43.600000,63.000000,54.700000,44.800000,60.800000,54.600000,56.000000,51.100000,48.900000,51.200000,42.600000,56.600000,46.900000,42.800000,41.700000,-79.700000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006974,0.013428,0.031233,0.016556,0.010876,0.013885,0.018960,0.014885,0.008205,0.013570,0.005325,0.013240,0.005320,0.013240,0.010466,0.020900,0.010466,0.020900,0.007219,0.020448,0.010705,0.020933,0.010705,0.020933,0.010466,0.020900,0.010466,0.020900,0.014546,0.014329,0.437409,0.474733,0.122669,0.037531,0.012413,0.014069,0.005414,0.013250,0.012601,0.021203,0.010430,0.020895,0.010468,0.020900,0.323469,0.223761,0.010466,0.020900,0.026239,0.023266,0.000000,0.010698,0.000010,0.010699,0.000005,0.010698,0.000000,0.010698,0.010466,0.020900,0.010634,0.020923,0.007219,0.020448,0.000001,0.010698,0.000003,0.010698,0.000120,0.010706,0.000002,0.010698,0.005157,0.013221,0.005488,0.013259,0.005487,0.013259,0.005697,0.013283,
'05:37:29:500,60.500000,58.700000,54.500000,56.000000,57.500000,58.600000,50.400000,43.200000,63.200000,54.800000,43.900000,61.400000,55.000000,55.900000,51.400000,49.200000,51.000000,42.700000,56.900000,47.000000,42.600000,41.600000,-79.700000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005998,0.013317,0.180021,0.063527,0.008514,0.013606,0.013990,0.014261,0.008257,0.013576,0.005322,0.013240,0.005204,0.013227,0.010466,0.020900,0.010466,0.020900,0.010263,0.020871,0.010486,0.020902,0.010486,0.020902,0.010466,0.020900,0.010466,0.020900,0.009712,0.013747,0.387243,0.353442,0.054403,0.020292,0.017916,0.014751,0.005352,0.013243,0.027098,0.023403,0.010471,0.020900,0.010466,0.020900,0.032481,0.024288,0.010466,0.020900,0.034360,0.024606,0.000001,0.010698,0.000028,0.010700,0.000002,0.010698,0.000001,0.010698,0.010466,0.020900,0.010659,0.020927,0.010263,0.020871,0.000000,0.010698,0.000004,0.010698,0.000033,0.010700,0.000001,0.010698,0.004898,0.013192,0.005482,0.013258,0.005993,0.013316,0.004272,0.013122,
'05:37:30:000,60.500000,58.500000,54.300000,56.600000,57.000000,57.800000,50.100000,43.800000,63.400000,54.300000,44.700000,61.300000,54.300000,56.000000,51.200000,48.900000,51.400000,42.400000,57.100000,47.000000,42.400000,41.600000,-79.600000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005590,0.013270,0.088343,0.027480,0.016356,0.014554,0.007571,0.013497,0.009649,0.013739,0.004958,0.013199,0.004811,0.013182,0.010466,0.020900,0.010466,0.020900,0.010978,0.020972,0.010441,0.020896,0.010441,0.020896,0.010467,0.020900,0.010467,0.020900,0.012567,0.014088,0.327800,0.230297,0.015709,0.014474,0.041807,0.018160,0.005357,0.013244,0.016739,0.021805,0.010473,0.020900,0.010467,0.020900,0.010775,0.020943,0.010466,0.020900,0.019678,0.022245,0.000001,0.010698,0.000007,0.010698,0.000005,0.010698,0.000001,0.010698,0.010466,0.020899,0.011204,0.021004,0.010978,0.020972,0.000001,0.010698,0.000004,0.010698,0.000037,0.010700,0.000001,0.010698,0.004896,0.013192,0.005499,0.013260,0.006088,0.013327,0.003960,0.013087,
'05:37:30:500,60.100000,58.900000,53.600000,56.400000,57.400000,58.200000,51.000000,43.400000,63.300000,54.400000,43.800000,62.200000,55.000000,56.000000,51.400000,49.200000,51.100000,42.500000,57.500000,47.300000,42.100000,41.400000,-79.700000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005162,0.013222,0.448928,0.503259,0.010779,0.013873,0.005678,0.013280,0.010343,0.013821,0.005039,0.013208,0.004590,0.013158,0.010466,0.020900,0.010466,0.020900,0.010040,0.020840,0.010406,0.020891,0.010406,0.020891,0.010468,0.020900,0.010468,0.020900,0.009699,0.013745,0.269712,0.142348,0.009261,0.013694,0.022816,0.015389,0.005419,0.013251,0.025540,0.023154,0.010467,0.020900,0.010466,0.020900,0.010475,0.020901,0.010467,0.020900,0.012630,0.021207,0.000001,0.010698,0.000004,0.010698,0.000001,0.010698,0.000001,0.010698,0.010465,0.020899,0.010984,0.020973,0.010040,0.020840,0.000000,0.010698,0.000005,0.010698,0.000001,0.010698,0.000001,0.010698,0.004901,0.013192,0.005430,0.013252,0.006466,0.013370,0.004223,0.013116,
